iteration,max_L,min_L,c_exact_avg,g_exact_avg_0,g_exact_avg_1,c_avg,g_avg_0,g_avg_1,c_pi_exact,g_pi_exact_0,g_pi_exact_1,c_pi,g_pi_0,g_pi_1,lambda_0,lambda_1,c_br_exact,g_br_exact_0,g_br_exact_1,c_br,g_br_0,g_br_1
20.0,-14.0745210647583,-749.3343196310104,-120.47717253332911,36.325339648642625,32.69294101338019,-14.0745210647583,8.63098770411391,7.681958062084098,-56.46071496456396,173.47148615512884,13.603695001032184,-146.51126098632812,33.61424255371094,36.00729751586914,9.32745965182877,9.241531450225425,-134.12777011697403,31.682624145626622,83.25773920214608,-6.143091201782227,1.1400408744812012,-18.734407424926758
21.0,-20.58525848388672,-787.0854410269015,-122.37824991230771,35.88460367202445,32.09036013483218,-20.58525848388672,10.053868479430676,8.9251433506608,-24.93353762987069,8.880173037286804,6.786237340111099,-153.1756134033203,33.40971374511719,22.079748153686523,9.342713858267961,9.248325594154721,-67.07350759953226,10.468227859790154,19.34453994067635,-13.103848457336426,-3.856313943862915,-17.04613494873047
22.0,-25.59444808959961,-387.608849457268,-119.28749982828285,35.75470028529829,31.458340559772427,-25.59444808959961,11.452549738827205,10.534078647125336,-4.401379553296252,12.875674521727829,0.0,-100.09923553466797,37.818546295166016,47.93545913696289,9.35933392381986,9.260133711357367,-187.37689633137143,54.99905457209389,96.83767191734171,-22.72422218322754,10.299307823181152,11.540486335754395
23.0,-28.963787078857422,-536.8854819632703,-121.78287049280675,35.87856486305051,30.57569285684829,-28.963787078857422,12.597738660194658,12.243750549717383,-30.88001039446492,24.216758215452806,1.9014600507658646,-77.15878295898438,45.087890625,33.265167236328125,9.345519516821245,9.320212561927498,-599.5082772525316,85.93426302202342,206.88877130957997,-13.467792510986328,7.262489318847656,-2.112738609313965
24.0,-32.7087287902832,-530.403852475989,-120.34983536814266,35.45330849549083,30.300785845333486,-32.7087287902832,13.402770792660506,12.93996008504992,-181.72602408158662,48.56624023043218,58.1024444473952,-116.46309661865234,35.29246520996094,68.9303207397461,9.368289758937237,9.28726816643875,-141.4638165443648,26.964677814150612,36.10588205373604,-18.698463439941406,11.340407371520996,-5.047111511230469
25.0,-36.34933853149414,-508.62733255258524,-118.55470238282115,35.76482279719337,29.98894635203491,-36.34933853149414,14.076625366757314,13.46211540227135,-51.779551030178965,7.738912428178622,14.268217725405778,-82.70817565917969,23.2694149017334,6.990367889404297,9.363258899892298,9.309609889336496,-51.47952355329093,34.09165129626711,48.30693284272105,-21.44468879699707,7.3254523277282715,1.5393548011779785
26.0,-38.75345993041992,-610.1138344583643,-116.83115344793346,36.017216597500415,29.141675121321192,-38.75345993041992,14.411733814001083,13.203842097520829,-119.0982141272999,87.92750902155785,2.842220475697286,-109.77490234375,21.62969398498535,5.808701992034912,9.372977604362504,9.247139672658092,-72.39206114039399,9.537791204196179,23.2365272690516,-17.406959533691406,7.141607761383057,-9.448675155639648
27.0,-40.87406921386719,-661.9831868594995,-113.32402110574529,35.380901968924924,28.330561648531123,-40.87406921386719,14.603424728604464,13.495049281532948,-38.7042682997113,5.8533418226088445,12.353394053280303,-89.5226821899414,17.444353103637695,26.611570358276367,9.360809347819925,9.218443015739687,-15.693337361668934,18.61455523102127,22.432341387583474,-15.073203086853027,3.9171664714813232,-11.97741985321045
28.0,-42.525604248046875,-526.993971321242,-112.70913276656847,35.03829651368069,27.9154258470699,-42.525604248046875,14.401051848243783,13.60357221254596,-102.68319310379998,7.621951214803841,19.81101662587444,-84.42879486083984,10.597612380981445,12.415228843688965,9.313530057334372,9.212124078053527,-9.593836392017712,0.0,11.791793910578672,-17.158058166503906,2.091951847076416,4.28366756439209
29.0,-43.6895866394043,-541.9918945027566,-111.70556162740078,34.444977596318694,27.803159394614156,-43.6895866394043,14.252891370441233,13.443671830424242,-18.36496652565075,16.54585710189612,0.0,-76.71683502197266,6.952157974243164,4.597573280334473,9.280032775607562,9.177652597088592,-20.17193899257025,8.789938034883136,22.36969612842251,-9.962417602539062,4.108079433441162,-0.15139582753181458
30.0,-44.33342742919922,-367.973818584808,-109.0138942460169,33.57890085480797,27.066369360054775,-44.33342742919922,14.219763509363963,13.517287429653365,-2.5386004956734625,10.919327084873126,0.0,-62.0224494934082,16.037403106689453,20.488487243652344,9.245622674320066,9.147852968949568,-80.8619127150764,0.9531108968798944,46.099139829098334,-19.007091522216797,6.535524845123291,16.724374771118164
31.0,-44.686031341552734,-459.85318615365895,-107.09559249563848,33.0485276843961,26.44795754723698,-44.686031341552734,14.19471060772737,13.541518762310346,-66.36089336474315,8.690517622541412,15.97414556661844,-46.07383346557617,10.000823974609375,10.714035034179688,9.216055931134356,9.125548197153236,-178.62919404069095,55.81697538535431,92.63893011835619,-16.003507614135742,3.873500108718872,9.313055038452148
32.0,-43.89065170288086,-464.8732124070673,-104.25078146883045,32.5003508288455,25.75222886055596,-43.89065170288086,14.04227337702628,13.472859072877515,-22.933180066992648,40.853583104946296,9.403278937634976,-19.988689422607422,8.747302055358887,10.619168281555176,9.177317257465798,9.09497275020929,-515.5702231704923,110.61082554322486,248.4790073219495,-15.470545768737793,5.672380447387695,6.856238842010498
33.0,-42.911224365234375,-559.8153694509832,-103.75562851470968,31.96975811104209,25.422896229748915,-42.911224365234375,13.855477005429567,13.587419412471354,-21.31982193655695,12.531222525176767,0.0,-11.92685604095459,7.832179546356201,15.313019752502441,9.12727473653842,9.081416195238484,-24.560105968311294,13.566737284085397,12.628319291504225,-11.998263359069824,1.3699880838394165,0.6865995526313782
34.0,-42.9329948425293,-546.3321291757297,-102.92378347319895,31.839508633030196,25.117755120091925,-42.9329948425293,13.743306567632791,13.583042087880047,-78.28760205627371,17.856965583278832,14.823240289308995,-52.533538818359375,12.027348518371582,15.536702156066895,9.084533206705192,9.057363022664987,-70.22854335185545,17.282671092325202,67.99192037821778,-18.867204666137695,4.977633476257324,-0.8575431704521179
35.0,-43.00185012817383,-613.1423900850284,-102.84894852247729,33.439330636844616,24.74632187806091,-43.00185012817383,13.472918847203255,13.624981163003865,-283.8316239581543,190.11127482756226,32.41563037690668,-39.98884963989258,-15.457657814025879,26.19877052307129,9.044821503756193,9.030536700578333,-262.2887897901817,26.19655901175129,136.60947401489142,-12.073058128356934,2.233030319213867,-5.9946770668029785
36.0,-42.13594436645508,-675.6976561492062,-101.19366119086108,33.547133238922775,24.407127105454325,-42.13594436645508,13.348667177643096,13.80199829186712,-31.348301959989275,12.826608875619614,15.373622015093874,-21.20351791381836,13.355069160461426,19.23847198486328,8.972784249451449,9.038931566086163,-90.90067961653503,47.88335798336563,93.97356485481181,-13.760452270507812,-3.6871652603149414,-6.5925612449646
37.0,-41.53981018066406,-594.3164927036795,-100.25209278247506,33.66355758548372,24.06313795695758,-41.53981018066406,13.182601944771077,13.942953603300783,-55.10910507964789,41.839715149240384,14.840311238739023,-20.42211151123047,3.469601631164551,14.85077953338623,8.921754672423234,9.034412088375687,-67.12574833496349,19.98419269368305,47.322512570072455,-3.807785749435425,2.9324638843536377,-5.731130123138428
38.0,-40.86509323120117,-665.3519335012511,-98.48884985697931,32.971188233660904,23.676348492125452,-40.86509323120117,13.014213071159414,13.995154417688783,-31.401072478780076,6.785346514509457,8.670158118473122,-8.566916465759277,6.613897800445557,10.213098526000977,8.865346210057428,9.024449338112152,-73.63257463325829,23.70406199317543,43.64855355811978,-7.288674831390381,-5.871562480926514,-4.158171653747559
39.0,-39.98816680908203,-817.00436765736,-97.05389482246203,32.774803759949044,23.238518098076344,-39.98816680908203,12.761107456840968,14.135786087418857,-80.65279291082322,29.033885885783732,13.750184097829269,-13.472564697265625,1.0356370210647583,24.45218849182129,8.803855009409217,9.015694875839563,-25.521135712731805,8.810815767553823,9.763869501323805,-12.252724647521973,-7.1285786628723145,-18.66973114013672
40.0,-39.5098762512207,-799.6439405285744,-95.43922283043533,32.31920016452136,22.807129165985778,-39.5098762512207,12.692827758575097,14.193590903434998,-29.611990847082755,20.125770927393976,0.0,-3.95503306388855,14.818134307861328,12.550745964050293,8.748319109233721,9.010163340640949,-147.77723097655738,37.58026227980279,82.34963930512795,-6.567354679107666,-7.925649642944336,-16.72971534729004
41.0,-38.84873580932617,-682.7001552343766,-94.0294048244413,32.00217717582094,22.529210521912248,-38.84873580932617,12.579129660874605,14.165125771313905,-2.5386004956734625,10.915359001998997,0.0,-13.160771369934082,8.668882369995117,17.619306564331055,8.707996372094318,8.980599203574998,-135.3204477299003,28.96367440841515,68.35948748274852,-9.554244995117188,-5.6247239112854,-6.3078083992004395
42.0,-38.215904235839844,-677.9422945957209,-93.10214272880707,31.970663655962372,22.291274726408854,-38.215904235839844,12.614089606011786,14.15044787875036,-23.004580167793993,49.27343912642523,0.0,-8.939491271972656,16.927724838256836,5.678131580352783,8.67180578503173,8.959347070413612,-115.94810187509583,19.873337830579466,42.03735406675372,-16.451173782348633,-6.278064250946045,-4.502220153808594
43.0,-37.8134651184082,-761.9196057092072,-91.27258578461898,32.005088022558525,21.838307660430132,-37.8134651184082,12.794297548277038,14.415731998426574,-2.5386004956734625,13.909363000998999,0.0,-18.798337936401367,22.674474716186523,16.206022262573242,8.646835792227952,8.952120381425878,-96.07055496794125,33.29761037701065,40.61247233506642,-17.383804321289062,-12.2942476272583,-7.478921413421631
44.0,-37.74155044555664,-815.1736269149362,-89.30744922462023,31.607029614351493,21.33044004042013,-37.74155044555664,12.95439335426619,14.363508344944133,-2.5386004956734625,11.910363000998998,0.0,-32.83089828491211,19.23375129699707,9.879018783569336,8.638512197947673,8.91256264160921,-106.3412926431815,12.591482712678113,54.01058462361243,-9.286005973815918,-14.614691734313965,-11.854676246643066
45.0,-37.43155288696289,-698.4745698026757,-88.59761835041861,31.174016048131563,21.14735960876226,-37.43155288696289,13.023817533390089,14.41933101808483,-29.833863601143342,4.901891709254801,12.402069281127318,-17.214059829711914,13.98864459991455,14.254561424255371,8.616724206606847,8.885135349679842,-56.3155269207561,14.513922791840193,35.27782194798927,-6.341756820678711,-5.538059711456299,-8.832449913024902
46.0,-37.03044891357422,-779.0674161200632,-87.25369925625,31.07704608615048,20.711493754508673,-37.03044891357422,13.077408356799019,14.51629907462332,-27.5217787258487,34.96380230028694,0.0,-27.943750381469727,16.58184242248535,21.739990234375,8.586629963237542,8.864597759173952,-90.5509330579013,11.516457233106866,34.4703896527817,-1.9673913717269897,-7.745070934295654,-15.87023639678955
47.0,-36.814056396484375,-705.5746622289237,-86.45465742484184,31.775695696058175,20.434422281598085,-36.814056396484375,13.048198304616887,14.588336331559264,-61.90101879296304,68.13515930017658,11.448890458223582,-22.97254753112793,9.355806350708008,16.383663177490234,8.549188452028154,8.851232806511245,-12.427161886028076,25.44580048173484,28.05913798450483,-14.12233829498291,-6.706959247589111,-7.791026592254639
48.0,-36.74409866333008,-758.1619505328624,-85.66953351750662,31.38440181573053,20.210421182832928,-36.74409866333008,12.963302734684437,14.724644604769159,-42.90914070332593,0.9493041681462656,14.311108130784849,-41.5441780090332,8.32055377960205,22.280349731445312,8.498728751604354,8.845529127410437,-78.275751176703,24.590318731843084,35.33212434957649,-7.820641040802002,-4.138772010803223,-16.81163787841797
49.0,-37.197898864746094,-1038.6693861582623,-84.45129663671784,30.971491975989384,19.99341633478105,-37.197898864746094,12.912826250617703,14.708610324685772,-29.35733750182509,16.59254093836709,12.502602860207752,-67.3147201538086,10.189383506774902,13.888007164001465,8.456351554525394,8.825513408088364,-25.25596766034601,22.358098832640554,18.354575886003804,8.24172592163086,-32.28302001953125,-20.831298828125
50.0,-37.168033599853516,-989.2180986265887,-83.873185112008,31.115714025347987,19.720342611463792,-37.168033599853516,12.908712946273843,14.713586375786333,-20.46544320328811,50.865653393057784,0.0,-25.196983337402344,10.939533233642578,18.204078674316406,8.423185467007041,8.797618172960467,-72.26092033979499,29.787366115401248,23.0826197530686,8.878911018371582,-21.61888885498047,-26.359785079956055
51.0,-36.781524658203125,-832.377449603752,-82.83081423780826,30.848405318900685,19.5325160259691,-36.781524658203125,12.88647761785984,14.746711033463479,-38.264932880236586,5.8695073504913395,14.397276116069172,-19.67427635192871,13.176358222961426,17.68077850341797,8.383420555311918,8.778551399765506,-112.29546587175945,38.23762672483625,41.85908791604519,20.833965301513672,1.2076940536499023,-33.59535217285156
52.0,-36.73442840576172,-809.6557781534742,-81.98001974182601,30.637074613288018,19.23439891778712,-36.73442840576172,12.804610419390249,14.707592224256665,-92.26698656342052,1.9054174444908925,21.642717543440767,-50.84153747558594,2.005687713623047,12.830479621887207,8.34583899861699,8.751338393877063,-145.12110873118468,47.83892346487398,111.71867568928899,7.470396518707275,-3.590986967086792,-25.02396583557129
53.0,-37.0401611328125,-982.9277840003467,-81.46423452676912,30.416939976196286,19.029117128982623,-37.0401611328125,12.68673007178765,14.815773821450197,-30.722449237772835,19.440269895011255,14.354127465152036,-50.95894241333008,6.096433639526367,18.4603328704834,8.286366461461421,8.747170851484013,-24.927394810702197,20.52132218820107,20.274454150341445,20.63975715637207,-18.441272735595703,-30.57073974609375
54.0,-37.23906326293945,-1118.6077683159351,-80.76252890118145,30.18336256317671,18.815233080670804,-37.23906326293945,12.7259521004164,14.94293049202775,-89.07435177515747,17.18953896446917,16.63338406198452,-44.96534729003906,13.133049011230469,25.35982322692871,8.248366632887363,8.736786518319843,-29.182440555447393,4.922956191668167,6.875079073261556,16.908124923706055,-26.65675163269043,-36.86935806274414
55.0,-37.54722213745117,-1142.6418187374138,-80.12814890529225,30.026529516142094,18.58380899656703,-37.54722213745117,12.739769016040697,15.048909184336662,-2.9159036267996585,19.741962520228874,0.0,-61.834407806396484,15.905403137207031,16.34828758239746,8.206388600925,8.73393003780506,-181.29768209468182,15.740759247655824,44.40550244927554,36.21077346801758,-26.910858154296875,-41.4958381652832
56.0,-37.73149108886719,-795.8138171739045,-79.04708555625726,29.811606233619365,18.294274347964024,-37.73149108886719,12.830853471430865,15.105520410212604,-19.522705683932077,43.63296314146178,0.0,-38.34229278564453,12.783397674560547,21.676315307617188,8.187131417848448,8.707873630086294,-97.56824394069545,84.06095291948557,45.21643086240628,32.80229949951172,-7.25187873840332,-23.109405517578125
57.0,-37.93631362915039,-993.3323226725561,-78.50874317755489,29.67134092030384,18.115974710011677,-37.93631362915039,12.963638576971633,15.201082443020173,-40.60300133812659,24.77112462891679,0.0,-47.70158004760742,22.293054580688477,26.747018814086914,8.165043371355376,8.689062667375287,-25.249089755109534,23.444254054802883,23.2257105436619,33.618743896484375,-14.647713661193848,-37.47970962524414
58.0,-38.14456558227539,-758.4907515591354,-77.75341311456145,29.40213522620569,17.895621961855284,-38.14456558227539,13.030606178338068,15.306301574226012,-2.5386004956734625,11.910363000998998,0.0,-54.45454025268555,14.353389739990234,19.291259765625,8.139142582748656,8.680233006962222,-122.4086389850975,44.996757207022725,39.330271763465575,42.645606994628906,-14.018174171447754,-13.65209674835205
59.0,-38.52146911621094,-858.7510592691413,-77.11093234233249,29.31746883597139,17.61224977457743,-38.52146911621094,13.08844650418594,15.517810333700016,-48.60066641394111,25.962267534057624,0.0,-61.881404876708984,16.907114028930664,32.49406433105469,8.103265357293825,8.681201727856003,-17.729518124322915,18.56498366107668,16.35189669636486,33.23313903808594,-17.407041549682617,-20.324909210205078
60.0,-38.97663497924805,-347.90926647010235,-76.12677831755661,29.122608879398012,17.397601527621227,-38.97663497924805,13.194924104516788,15.653460918543702,-77.92080048181974,30.730861951482506,24.740016020808323,-82.0975570678711,21.683183670043945,28.974485397338867,8.075801003188323,8.676947232374719,-72.48605062685668,8.743007625539143,32.626539651797145,40.03258514404297,-1.465250849723816,18.783281326293945
61.0,-39.418792724609375,-640.8875454816061,-75.03114104457306,28.986501771184347,17.107641502160874,-39.418792724609375,13.296036321818828,15.707234181265036,-4.997653755771488,13.86767662617564,0.0,-73.7222900390625,18.733154296875,24.129518508911133,8.05770409487351,8.657491050362886,-2.5386004956734625,13.909363000998999,0.0,27.55694007873535,-6.016647815704346,-7.426779270172119
62.0,-39.93453598022461,-601.0935577379628,-74.14290613773409,28.74996349042227,16.91132267215927,-39.93453598022461,13.41809747619707,15.699430558427435,-4.997653755771488,13.86767662617564,0.0,-76.93466186523438,24.020776748657227,13.570401191711426,8.042003456355678,8.630512893822798,-145.99761396585697,25.82782949830705,81.95547123844992,51.33253479003906,-5.55750846862793,-6.22748327255249
63.0,-40.40553665161133,-573.3914332911841,-73.26950114641028,28.518434198025826,16.699432641750946,-40.40553665161133,13.48812792579974,15.66664678098694,-4.997653755771488,13.86767662617564,0.0,-79.79457092285156,18.257341384887695,15.295501708984375,8.028623495538282,8.592101590214034,-61.79389847453953,41.17803464244255,57.26213589254319,43.76511001586914,0.1148563027381897,-8.05996036529541
64.0,-40.70234298706055,-657.1812864281324,-72.219592410125,28.3161011030779,16.434362282358073,-40.70234298706055,13.663961678932584,15.745341722265122,-17.424461386530936,19.458803784904642,0.0,-53.913604736328125,26.780302047729492,18.796663284301758,8.019205053660796,8.5694292493459,-49.10965097198127,5.858454062903037,20.35305497026313,58.51167678833008,-4.022664546966553,-14.864232063293457
65.0,-41.10273361206055,-704.6571604827062,-71.2126762133301,28.085197660226008,16.17757537169623,-41.10273361206055,13.725159113574772,15.73735256837681,-4.997653755771488,10.901491283478016,0.0,-87.8465576171875,18.271665573120117,20.792739868164062,8.005055549778117,8.535307373822507,-25.16998760916373,19.525765820156387,20.26944062132094,72.54261016845703,-6.976251602172852,-18.80156707763672
66.0,-41.16432571411133,-405.1392508538379,-70.91635749347707,28.004638717978768,16.077122417612586,-41.16432571411133,13.859705521968694,15.690647668563402,-4.997653755771488,10.901491283478016,0.0,-47.4162483215332,21.261964797973633,10.279895782470703,7.998471638746062,8.49819939299437,-101.6656266680396,106.2781673418028,50.88302063960704,69.11412048339844,-0.8282098770141602,8.28838062286377
67.0,-41.106727600097656,-552.8428438049721,-70.2170521204984,27.77509303257142,15.880963467724772,-41.106727600097656,13.797104086749481,15.691253579972368,-4.997653755771488,8.925343897592434,0.0,-32.45051956176758,13.210814476013184,16.381174087524414,7.96129846684177,8.47213046594318,-63.57327091001085,10.673136540940728,24.152195792621956,57.436458587646484,-2.4790303707122803,-5.107684135437012
68.0,-41.35594940185547,-400.45918203172835,-69.2400684183235,27.546767458677735,15.643934162236343,-41.35594940185547,13.773882852828324,15.734022728587265,-4.997653755771488,8.925343897592434,0.0,-66.21312713623047,4.809723377227783,23.57213592529297,7.928775010170306,8.451018721915013,-89.38868745854566,37.00881285439648,37.768330280218386,28.449974060058594,15.435576438903809,-2.8602960109710693
69.0,-41.7983512878418,-460.0575556651754,-68.98072716639973,27.399901746514843,15.559536709124544,-41.7983512878418,13.74531533691813,15.850334911004586,-4.997653755771488,10.901491283478016,0.0,-81.73139190673828,18.333703994750977,21.048994064331055,7.874543798796568,8.456491651765475,-159.96751053738058,49.651629472504496,48.14409911867506,28.42962646484375,10.053361892700195,-4.191422462463379
70.0,-42.238407135009766,-910.0958268464267,-68.33134824678497,27.22711536440522,15.380004441095055,-42.238407135009766,13.697768805424372,15.987354336830153,-4.40137955329625,14.845914239460049,0.0,-73.94564819335938,7.289151668548584,24.19568634033203,7.83021662955646,8.459501297515049,-31.129407188822146,22.22586727050535,24.0072398926432,34.11449432373047,-2.6158227920532227,-42.052345275878906
71.0,-42.81854248046875,-548.8101135674285,-67.95913402081395,27.17960768414829,15.244679082799916,-42.81854248046875,13.594331741077559,16.05599091687373,-4.997653755771488,8.931281204663378,0.0,-88.87662506103516,7.339975833892822,14.959563255310059,7.770338352279411,8.463051634072492,-85.79154256606017,27.677965467660357,30.587806872979407,13.594752311706543,2.3151695728302,-4.892337799072266
72.0,-43.305145263671875,-701.5442546019619,-67.46653842561254,27.065752200624672,15.068658072304995,-43.305145263671875,13.477635988467176,16.003737143605527,-18.34833182412929,22.42910218090977,0.0,-75.25837707519531,6.435361385345459,8.527645111083984,7.717786849032919,8.440107183425612,-126.4800274383603,53.40774034574654,34.86419737859227,6.774251937866211,-0.3210998773574829,-18.505027770996094
73.0,-44.268245697021484,-644.9593071201305,-67.13732092732829,26.933637732834598,14.95810694314337,-44.268245697021484,13.365280455102523,15.942602681658334,-29.370277163728463,20.446818817126974,0.0,-136.097900390625,5.472293853759766,3.4348552227020264,7.66672519353434,8.41383104876096,-2.3237908428322323,22.69452125535461,0.0,39.19213104248047,-2.6171793937683105,-13.687792778015137
