iteration,max_L,min_L,c_exact_avg,g_exact_avg_0,g_exact_avg_1,c_avg,g_avg_0,g_avg_1,c_pi_exact,g_pi_exact_0,g_pi_exact_1,c_pi,g_pi_0,g_pi_1,lambda_0,lambda_1,c_br_exact,g_br_exact_0,g_br_exact_1,c_br,g_br_0,g_br_1
100.0,0.0,0.0,-20.12203155486599,13.768767930796784,30.42287169207519,0.0,0.0,0.0,1.1139998540450362,42.48065853967363,0.32317184549909994,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,-19.861437830084746,13.907092023096503,30.1221479550212,0.0,0.0,0.0,6.1979346480397615,27.739501253068195,0.04977424962227285,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,-19.649327613487042,13.935455931062656,29.843657513210793,0.0,0.0,0.0,1.7738042628810744,16.800210635644156,1.7161228903595074,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,-19.39838331968581,14.05290879557893,29.55489306878942,0.0,0.0,0.0,6.1979346480397615,26.033100976238828,0.10091973780891104,0.0,0.0,0.0,0.30000000000000004,0.9,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,-19.273893885799627,14.159678135458648,29.346644302284837,0.0,0.0,0.0,-6.451482195522555,25.156920143069897,7.897021352313076,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,-19.229442409600775,14.452902451345105,29.249974758055604,0.0,0.0,0.0,-14.606488884920305,44.94823130353655,19.19634215821534,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,-19.29945611348125,14.347944884869978,29.095360978466942,0.0,0.0,0.0,-26.650895020930797,3.3274004049815757,12.860914121657634,0.0,0.0,0.0,0.6000000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,-19.382713996031015,14.36516132159743,28.97216590321194,0.0,0.0,0.0,-28.208049546306132,16.190103614707308,15.913487926181975,0.0,0.0,0.0,0.7000000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,-19.223541995241597,14.516719060626938,28.743084170708638,0.0,0.0,0.0,-2.192137910773794,30.733397136784408,4.2313387928551105,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,-18.990317438881217,14.514364782977966,28.479709645171912,0.0,0.0,0.0,6.1979346480397615,14.260102796888962,0.03526088720518463,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,-19.024567738047164,14.506025706934027,28.332907599057744,0.0,0.0,0.0,-22.757850347135303,13.597066418144697,12.331484572613586,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,-18.9204286197897,14.873088852011751,28.10072689117291,0.0,0.0,0.0,-7.465125611468285,55.25003481056147,2.560849023840906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,-18.803262667380846,14.811970125631747,27.879537008523762,0.0,0.0,0.0,-5.797841949998878,8.0277914974514,3.3274600344685017,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,-18.582013133616062,14.898971051302265,27.633813564107456,0.0,0.0,0.0,6.1979346480397615,24.643074726400307,0.11278778948117889,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,-18.36464517061908,14.924117327626693,27.391504617347106,0.0,0.0,0.0,6.1979346480397615,17.765646552286956,0.0105936334275355,0.0,0.0,0.0,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,0.0,-18.194232762168042,14.95469000619656,27.1549089597735,0.0,0.0,0.0,1.2327818012504155,18.439975363161807,0.18300399638261342,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,-17.98395545690763,15.090765965221317,26.921374800591774,0.0,0.0,0.0,6.1979346480397615,30.739501253068195,0.06494649469341134,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,-17.81377367729372,15.151913153496093,26.71234974387637,0.0,0.0,0.0,1.9273127579199292,22.24498699337009,2.465443164889727,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,-17.807357253674503,15.195861049240987,26.733054484579107,0.0,0.0,0.0,-17.056635690226145,20.337764851393587,29.155509146799343,0.0,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,0.0,0.0,-17.605632111643292,15.212658638093217,26.509307619486243,0.0,0.0,0.0,6.1979346480397615,17.194774122656245,0.10717753852806855,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,-17.53208834698994,15.291103629476659,26.348744530900337,0.0,0.0,0.0,-8.780380353240925,24.626057604106244,7.241736989177872,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,-17.46422569306782,15.3026535252522,26.409365193412352,0.0,0.0,0.0,-9.320707222413551,16.68864101831719,33.683844694853995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
